Unnamed: 0,message_id,timestamp,agent,buyer_userid,conversation_id,shopid,Date,is_buyer,is_seller,content,conversation_status,photo_img,order_time
17289,17290,2020-04-04 02:40:32,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17290,17291,2020-04-04 02:40:33,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17291,17292,2020-04-04 02:40:44,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17292,17293,2020-04-04 02:40:57,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17293,17294,2020-04-04 02:41:39,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17294,17295,2020-04-04 02:41:45,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17295,17296,2020-04-04 02:42:46,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17296,17297,2020-04-04 02:49:04,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17297,17298,2020-04-04 02:51:15,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17298,17299,2020-04-04 02:51:20,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17299,17300,2020-04-04 02:51:22,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17300,17301,2020-04-04 02:55:19,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17301,17302,2020-04-04 02:55:21,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17302,17303,2020-04-04 02:55:25,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246164423096205312&shop_id=196642601""}",normal,NO IMG,2020-04-04 00:45:22
17303,17304,2020-04-04 02:39:55,NO AGENT,B1058484269,C787501245404089571,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
17304,17305,2020-04-04 12:58:49,NO AGENT,B1061036034,C798460992626167011,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1677237photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 11:31:25
17305,17306,2020-04-04 12:28:03,NO AGENT,B1061074125,C798624592225438947,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1338085photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 11:47:19
17306,17307,2020-04-04 12:28:11,NO AGENT,B1061074125,C798624592225438947,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 11:47:19
17307,17308,2020-04-04 12:28:20,NO AGENT,B1061074125,C798624592225438947,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 11:47:19
17308,17309,2020-04-04 09:43:31,NO AGENT,B893761700,C80023198511518057,S952055895,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P314244photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 08:02:17
17309,17310,2020-04-04 15:20:10,Goleta,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1589673photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 14:54:08
17310,17311,2020-04-04 15:20:10,Goleta,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17311,17312,2020-04-04 15:21:31,Goleta,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17312,17313,2020-04-04 15:21:46,Goleta,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17313,17314,2020-04-04 15:27:27,Goleta,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17314,17315,2020-04-04 15:27:30,Goleta,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17315,17316,2020-04-04 15:27:32,Goleta,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246353699645751296&shop_id=196642601""}",normal,NO IMG,2020-04-04 14:54:08
17316,17317,2020-04-04 15:29:32,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17317,17318,2020-04-04 15:30:10,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17318,17319,2020-04-04 15:35:26,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17319,17320,2020-04-04 15:35:56,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17320,17321,2020-04-04 15:39:29,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17321,17322,2020-04-04 15:40:10,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17322,17323,2020-04-04 15:40:26,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17323,17324,2020-04-04 15:40:36,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17324,17325,2020-04-04 15:49:20,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17325,17326,2020-04-04 15:49:24,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17326,17327,2020-04-04 15:49:26,Fletcher,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246359207647707136&shop_id=196642601""}",normal,NO IMG,2020-04-04 14:54:08
17327,17328,2020-04-04 16:57:00,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17328,17329,2020-04-04 16:57:05,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17329,17330,2020-04-04 16:58:32,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17330,17331,2020-04-04 16:58:36,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17331,17332,2020-04-04 17:21:59,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17332,17333,2020-04-04 17:22:03,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17333,17334,2020-04-04 17:22:06,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17334,17335,2020-04-04 17:22:10,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17335,17336,2020-04-04 17:22:13,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17336,17337,2020-04-04 17:22:16,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17337,17338,2020-04-04 17:22:17,Worcester,B1061623814,C800985488503409891,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246382578003410944&shop_id=196642601""}",normal,NO IMG,2020-04-04 14:54:08
17338,17339,2020-04-04 15:19:57,NO AGENT,B1061623814,C800985488503409891,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:54:08
17339,17340,2020-04-04 21:50:18,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1317044photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 21:49:26
17340,17341,2020-04-04 21:50:18,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17341,17342,2020-04-04 21:50:38,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17342,17343,2020-04-04 21:50:41,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17343,17344,2020-04-04 21:50:44,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17344,17345,2020-04-04 21:51:15,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17345,17346,2020-04-04 21:51:18,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17346,17347,2020-04-04 21:51:37,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17347,17348,2020-04-04 21:52:11,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17348,17349,2020-04-04 21:52:13,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17349,17350,2020-04-04 21:52:41,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17350,17351,2020-04-04 21:52:56,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17351,17352,2020-04-04 21:52:58,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17352,17353,2020-04-04 21:53:00,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17353,17354,2020-04-04 21:53:02,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246450710869471232&shop_id=196642601""}",normal,NO IMG,2020-04-04 21:49:26
17354,17355,2020-04-04 21:53:15,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17355,17356,2020-04-04 21:53:35,Beauregard,B893841156,C80364459557457123,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17356,17357,2020-04-04 21:50:16,NO AGENT,B893841156,C80364459557457123,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 21:49:26
17357,17358,2020-04-04 12:32:11,NO AGENT,B1062299391,C803887069624339683,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P210913photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 11:09:19
17358,17359,2020-04-04 11:13:18,Gemma,B1062512285,C804801442391854307,S1076522480,2020-04-04,False,True,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P658354photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 09:29:51
17359,17360,2020-04-04 11:14:02,Gemma,B1062512285,C804801442391854307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 09:29:51
17360,17361,2020-04-04 11:14:06,Gemma,B1062512285,C804801442391854307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 09:29:51
17361,17362,2020-04-04 11:15:59,Gemma,B1062512285,C804801442391854307,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 09:29:51
17362,17363,2020-04-04 11:16:02,Gemma,B1062512285,C804801442391854307,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246290404340490240&shop_id=196642601""}",normal,NO IMG,2020-04-04 09:29:51
17363,17364,2020-04-04 09:34:04,NO AGENT,B1062512285,C804801442391854307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 09:29:51
17364,17365,2020-04-04 09:34:12,NO AGENT,B1062512285,C804801442391854307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 09:29:51
17365,17366,2020-04-04 09:34:12,NO AGENT,B1062512285,C804801442391854307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 09:29:51
17366,17367,2020-04-04 09:34:45,NO AGENT,B1062512285,C804801442391854307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 09:29:51
17367,17368,2020-04-04 09:34:55,NO AGENT,B1062512285,C804801442391854307,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 09:29:51
17368,17369,2020-04-04 20:34:03,NO AGENT,B1062861918,C806303104692456675,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P546085photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 18:49:08
17369,17370,2020-04-04 05:53:08,NO AGENT,B1063661777,C809738472938867939,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1390946photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 04:11:52
17370,17371,2020-04-04 23:36:17,Sepoy,B893993751,C81019850091990243,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1880290photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 20:55:30
17371,17372,2020-04-04 23:37:26,Sepoy,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17372,17373,2020-04-04 23:37:32,Sepoy,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17373,17374,2020-04-04 23:38:09,Sepoy,B893993751,C81019850091990243,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17374,17375,2020-04-04 23:47:07,Sepoy,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17375,17376,2020-04-04 23:47:11,Sepoy,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17376,17377,2020-04-04 23:54:46,Sepoy,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17377,17378,2020-04-04 23:54:48,Sepoy,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246481354414960640&shop_id=196642601""}",normal,NO IMG,2020-04-04 20:55:30
17378,17379,2020-04-04 21:08:52,Worcester,B893993751,C81019850091990243,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17379,17380,2020-04-04 21:08:52,Worcester,B893993751,C81019850091990243,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17380,17381,2020-04-04 21:11:13,Worcester,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17381,17382,2020-04-04 21:11:23,Worcester,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17382,17383,2020-04-04 21:11:27,Worcester,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17383,17384,2020-04-04 21:11:32,Worcester,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17384,17385,2020-04-04 21:11:36,Worcester,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17385,17386,2020-04-04 21:15:02,Worcester,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17386,17387,2020-04-04 21:15:03,Worcester,B893993751,C81019850091990243,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246441155325919232&shop_id=196642601""}",normal,NO IMG,2020-04-04 20:55:30
17387,17388,2020-04-04 21:08:33,NO AGENT,B893993751,C81019850091990243,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 20:55:30
17388,17389,2020-04-04 16:51:19,Worcester,B1063929890,C810890009505500387,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1944040photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 14:58:22
17389,17390,2020-04-04 16:51:19,Worcester,B1063929890,C810890009505500387,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:58:22
17390,17391,2020-04-04 16:51:46,Worcester,B1063929890,C810890009505500387,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:58:22
17391,17392,2020-04-04 17:11:02,Worcester,B1063929890,C810890009505500387,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:58:22
17392,17393,2020-04-04 17:11:19,Worcester,B1063929890,C810890009505500387,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:58:22
17393,17394,2020-04-04 17:11:25,Worcester,B1063929890,C810890009505500387,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:58:22
17394,17395,2020-04-04 17:11:30,Worcester,B1063929890,C810890009505500387,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:58:22
17395,17396,2020-04-04 17:11:32,Worcester,B1063929890,C810890009505500387,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:58:22
17396,17397,2020-04-04 17:11:35,Worcester,B1063929890,C810890009505500387,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:58:22
17397,17398,2020-04-04 17:11:36,Worcester,B1063929890,C810890009505500387,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246379885906165760&shop_id=196642601""}",normal,NO IMG,2020-04-04 14:58:22
